Number	Decade	Country	Source	File
30564689	1932	USA	Affair at the Party Magazine Plate	da62b6ef650a96476db447b57ff8bafc.jpg
30564688	1932	USA	Visitors Magazine Plate	7c2b42a17841164cf23e3cd066162ddf.jpg
30564686	1932	USA	Dinner Party Magazine Plate	3952aa0e8dc396d02b5cf65e01381f5a.jpg
30564414	1950s	USA	Marlboro Magazine Advert	515141a30e50d35e73b6cf1df24eefa3.jpg
30564403	1998	USA	Estee Lauder Magazine Advert	39fa2e746a9d9d84ae00f77fbfc4e03a.jpg
30564402	1995	USA	Estee Lauder Magazine Advert	28c41b4a10b692ae64c54d5870578b32.jpg
30564399	1988	USA	Estee Lauder Magazine Advert	492a16b0462a00bdb2373cd738ed48b0.jpg
30564237	1970s	USA	Blackglama Magazine Advert	33801e409d4f40713bb281f170c23281.jpg
30564236	1970s	USA	Blackglama Magazine Advert	2564b5f0562057c7301125408e1756a4.jpg
30564235	1970s	USA	Blackglama Magazine Advert	04d2090db2aff572a22e8624817f2c81.jpg
30564234	1970s	USA	Blackglama Magazine Advert	67c0d44e450449f7eee231dddde2a2b8.jpg
30564233	1970s	USA	Blackglama Magazine Advert	cbf88bfdf944526af2480d9d8a9ffcfc.jpg
30564232	1970s	USA	Blackglama Magazine Advert	5dc210dd5a02283df4f82881620b8043.jpg
30564208	1950s	USA	Frederick's of Hollywood...	dc6ebeb3c6a1605b60707bd58a378530.jpg
30564158	1950s	USA	Dow Magazine Advert	3ad8a457f14e281e78316aece2fcc0e1.jpg
30564132	1950s	USA	Romance Magazine Plate	c551361f05c92e41dd5003a7bffc9af1.jpg
30564102	1950s	USA	Frederick's of Hollywood...	4ff15a68a7209e990fbecc6d2cf9a16d.jpg
30564093	1960s	USA	Frederick's of Hollywood...	247e7d56d12ed885177a4120f5ab8a67.jpg
30564075	1950s	USA	Frederick's of Hollywood Magazine...	c57b9f5f1784043daa2c281b334c982c.jpg
30564059	1950s	USA	Tareyton Magazine Advert	fab555960a60e8477750dadd5a86d274.jpg
30564053	1920s	USA	The American Magazine Cover	7503b1f1b8191412d793fa4ef3181319.jpg
30564014	1899	USA	Metropolitan Magazine Cover	6e4ac73a1088058a2f38d8dcb9bf8187.jpg
30563870	1919	USA	Womans Home Companion Magazine...	e746eedd96d6d5e3f0479fc805e1f4da.jpg
30563353	1970	USA	It Ain't Me Babe Magazine Cover	cf587a81cec31b0bd2ac236c5a8daa5c.jpg
30563338	1920s	USA	Coca-Cola Magazine Advert	8571ff2cc3893135ac3be1f69169e8da.jpg
30563337	1920s	USA	Coca-Cola Magazine Advert	4f08b6a95ed5bb86dd938214921629c7.jpg
30563334	1920s	USA	Coca-Cola Magazine Advert	1f443c68cc11581b370bd7fcc055d42d.jpg
30563333	1920s	USA	Coca-Cola Magazine Advert	5692b02c1b577721838ac5244e6e94b2.jpg
30563332	1928	USA	Coca-Cola Magazine Advert	020389b3d7c9143ba03b1922a6694b4c.jpg
30563230	2006	USA	Burberry Magazine Advert	f3ff34c6c8d50256fc605da2a839b856.jpg
30563227	2006	USA	Burberry Magazine Advert	cdfa000c0dcb270288ca6fa07ca3e999.jpg
30563182	2000s	USA	Ginchgonch.com Magazine Advert	296f04bce32963b5417e476bd918bf75.jpg
30563180	2007	USA	Ginchgonch.com Magazine Advert	c6933fe68ea2fcc5091d0218b28666ec.jpg
30563101	1928	USA	Oldsmobile	a3bb733d9823aa60409c37d585878474.jpg
30563085	1953	USA	Pitney-Bowes Magazine Advert	32e97d4ae37fdfa4633e6905549f3d74.jpg
30562932	1920s	USA	Call Again Magazine Plate	033d972858526f8f2aac9db339fe8514.jpg
30562891	1950s	USA	General Motors Magazine Advert	a4216a561bbb406d521221502a7658cc.jpg
30562850	1925	USA	Womans Home Companion Magazine...	0ddacc154817ef4c44b4992c17d30544.jpg
30562849	1923	USA	Womans Home Companion Magazine...	e86bce835db536542ed79ac4ff3985c2.jpg
30562848	1910s	USA	Womans Home Companion Magazine...	e564d10dd97498cbeca5c63aa086d44d.jpg
30562845	1905	USA	Sunday Record Herald Magazine...	2cce6d726770108207718e8290f589d1.jpg
30562841	1905	USA	Philadelphia Press Magazine Cover	132896c93f4cb10d393efe0fb62203f7.jpg
30562824	1923	USA	Womans Home Companion Magazine...	e98bcdb94d9bb60f1b6c7739e0f6885c.jpg
30562823	1914	USA	Womans Home Companion Magazine...	d48bc2aa30d947e7b8875aec9eed2017.jpg
30562822	1911	USA	Womans Home Companion Magazine...	cdd47aa3ab83ba9377e2bc1845b0458a.jpg
30562820	1915	USA	Vogue Magazine Cover	e8da26b4e7b480c13da0b1e7f461f99e.jpg
30562815	1905	USA	Boston Sunday Post Magazine Cover	15458f3b4d10cecddf471e8d7fe0ec65.jpg
30562814	1905	USA	Boston Sunday Post Magazine Cover	5fe4e28eb1360a7db3533ba282194299.jpg
30562813	1905	USA	New York Tribune Magazine Cover	ce04a24003faba23e947a172c27bd591.jpg
30562808	1924	USA	The People's Home Journal...	cca9b8e3552c4ddb20b3d16188fc7f47.jpg
30562802	1924	USA	Modern Priscilla Magazine Cover	648ec8c6bdab97797e592d684593f247.jpg
30562793	1914	USA	Good Housekeeping Magazine Cover	2357e0f514b81086ba285da4736f26d2.jpg
30562774	1914	USA	Womens Stories Magazine Cover	bded08de37be7127624da23b0722ec49.jpg
30562773	1923	USA	Womans Home Companion Magazine...	9c2abb88d00e73a8bc02b170c8e3e338.jpg
30562772	1917	USA	Womans Home Companion Magazine...	6077f4963f63c21cdcfde4150a536ee5.jpg
30562771	1909	USA	Womans Home Companion Magazine...	d83fb30c3af948a8b83c7b80c6296ed8.jpg
30562754	1920	USA	Modern Priscilla Magazine Cover	b9bcaf2b98aada84de293402c3ba066d.jpg
30562753	1920	USA	Modern Priscilla Magazine Cover	25924674a46e25b169033c7bb37262d3.jpg
30562751	1915	USA	McCall's Magazine Cover	52f86969d6fed5ca538c2eb3ee24020d.jpg
30562734	1915	USA	Cosmopolitan Magazine Cover	401b45bae487c544748527071ff992fd.jpg
30562733	1909	USA	Cosmopolitan Magazine Cover	fd8329265e97f5c0f7b8012c586c7f29.jpg
30562727	1935	USA	The American Girl Magazine Cover	c4ff9323a3cfe3cbbf01344406ace4a4.jpg
30562724	1911	USA	Womans Home Companion Magazine...	53dbda7d303093456cd99c859965bbe2.jpg
30562722	1906	USA	Boston Sunday Post Magazine Cover	ac3d45b65fc7934387f488075ee7b410.jpg
30562720	1905	USA	Boston Sunday Post Magazine Cover	a3763d3e51d51d17205fd414d188985a.jpg
30562719	1905	USA	Sunday Record Herald Magazine...	599f2fbbd4a881ec3a483555a7ddcc92.jpg
30562707	1924	USA	Modern Priscilla Magazine Cover	29ef8f38f26e2c929f1989c225090453.jpg
30562705	1915	USA	The Modern Priscilla Magazine...	c2615dcc3d8f494a3ee88cfd9e0b4b55.jpg
30562702	1914	USA	McCall's Magazine Cover	db812eb17b9eea51c712c150612a218a.jpg
30562698	1914	USA	The Ladies' Home Journal...	b11db9ead1b73d2dc5431c228a2b9fa2.jpg
30562682	1907	USA	The Delineator Magazine Cover	a9c20a2a2822bbe8faf253c5dbb471b4.jpg
30562681	1906	USA	The Delineator Magazine Cover	defc74e87b0fe92c32ee535706805634.jpg
30562674	1939	USA	Womans Home Companion Magazine...	f55c414790cdf8a6f9d5036cf921f4c4.jpg
30562673	1919	USA	Womans Home Companion Magazine...	bcd88a62dcf66025aa7f82e5d18769c0.jpg
30562672	1917	USA	Womans Home Companion Magazine...	9531e4d98bb4e1c70a4288103836a829.jpg
30562671	1911	USA	Womans Home Companion Magazine...	95142ded084ab8ce97efa74fa5d88484.jpg
30562670	1923	USA	Today's Housewife Magazine Cover	649d7be1b10f39ff9c24469d80201c84.jpg
30562667	1915	USA	Philadelphia Press Magazine Cover	95ec0ef9f866546a81f1643f3ffa2acc.jpg
30562666	1910	USA	Philadelphia Press Magazine Cover	2a865238a4268ee51e39b2128d3f90de.jpg
30562664	1907	USA	New York Tribune Magazine Cover	cafd50c06d2c4d545b22ad5e5f2c0cc9.jpg
30562663	1906	USA	Boston Sunday Post Magazine Cover	1951f2ab50367a39c616c94fadd37008.jpg
30562662	1905	USA	New York Tribune Magazine Cover	73a000133706286a55f3427eb5339a0e.jpg
30562651	1925	USA	Mulsified Magazine Advert	6bb15f72a304524f5fbc9117caa1bedc.jpg
30562649	1923	USA	McCall's Magazine Cover	6a9e822e0b03a5beb3eec627eeccc3f7.jpg
30562648	1918	USA	McCall's Magazine Cover	a30ffc1efd8bffc8ed4c8bf64e121a7a.jpg
30562647	1916	USA	McCall's Magazine Cover	80dde52c0e9cd2610a9fcfdf4a04909f.jpg
30562645	1912	USA	McCall's Magazine Cover	6e9e09562be2b51662e0f9231a031c90.jpg
30562639	1915	USA	Good Housekeeping Magazine Cover	1b8c8faeadf2b87777b96ebeee9723b7.jpg
30562631	1912	USA	Cosmopolitan Magazine Cover	bbde246052cffe595dafc8b76bde1ca4.jpg
30562626	1932	USA	The American Girl Magazine Cover	741663d1eb466718f76bc739ad865052.jpg
30562625	1929	USA	The American Girl Magazine Cover	a4d3b366d533e102cf46380abd83b62c.jpg
30562624	1939	USA	Womans Home Companion Magazine...	1fe91a2f5620a8b8b495b0146ec832e8.jpg
30562622	1922	USA	Womans Home Companion Magazine...	0a218a46bd1c7f9746ed4b7c785e1820.jpg
30562621	1912	USA	Womans Home Companion Magazine...	72f3001e4cc56128fde16f51a210a82c.jpg
30562619	1917	USA	Today's Housewife Magazine Cover	a3e4f2c9c455d3d20e0011b783dfb3f1.jpg
30562618	1916	USA	Today's Magazine Cover	092a6afcd48bd9973e3599c59002e679.jpg
30562616	1924	USA	Theatre Magazine Magazine Cover	277a44ff7950c50dc3317ebd7687b0be.jpg
30562610	1918	USA	Murad Magazine Advert	63f203571310a2e10f75f3e2ef85d679.jpg
30562609	1925	USA	Modern Priscilla Magazine Cover	c00a163b8387cb27475aced4c7a7363c.jpg
30562608	1923	USA	Modern Priscilla Magazine Cover	001027102e8455b9438af13db0c3f388.jpg
30562607	1923	USA	Modern Priscilla Magazine Cover	7a18647b1789cafe71115179f2b49ad3.jpg
30562605	1918	USA	The Modern Priscilla Magazine...	d578a09a21956d387fdf9142ed54420d.jpg
30562603	1915	USA	McCall's Magazine Cover	daf1ee4f35b175b1accd591758d57ca0.jpg
30562600	1937	USA	Love Book Magazine Cover	49e69011cd6fc51c0f348f7172c68d54.jpg
30562596	1911	USA	The Ladies' Home Journal...	3ea028611ac649d444ccf84b484fb6d9.jpg
30562591	1929	USA	Film Fun Magazine Cover	bb69282501eba2640f00f809d9e62dff.jpg
30562585	1929	USA	Delineator Magazine Cover	7a082095d6247956d7e6b74270fa95dc.jpg
30562584	1906	USA	The Delineator Magazine Cover	cf40673dbed412ad548f00245e9dd042.jpg
30562583	1911	USA	Cosmopolitan Magazine Cover	80df09fbd2ea459fd053cf895027340f.jpg
30562581	1928	USA	Cabaret Stories Magazine Cover	14143ee2caeaa92030ae58d50a2ea391.jpg
30562575	1928	USA	The American Girl Magazine Cover	dff232d42465a022cd29daa08c9024b2.jpg
30562574	1938	USA	Womans Home Companion Magazine...	fa6ee392c6485edafc4a4ed79125b121.jpg
30562573	1926	USA	Womans Home Companion Magazine...	a7b6e1c8fdb6bb3cf4561b7bb4ba0e61.jpg
30562572	1921	USA	Womans Home Companion Magazine...	76c7c63f8fef31493b81ac630e751df3.jpg
30562571	1910	USA	Womans Home Companion Magazine...	5327a7cd80c25f02cd686ba12b26be6a.jpg
30562570	1909	USA	Womans Home Companion Magazine...	4e3735d684496d11e9c181baea373f4a.jpg
30562568	1921	USA	Theatre Magazine Magazine Cover	0524a659ce2541140cc47ff20303ed5d.jpg
30562564	1916	USA	Pictorial Review Magazine Cover	0141f119c9ff8a57e9dfffc0fc843c37.jpg
30562562	1925	USA	Modern Priscilla Magazine Cover	3d946ff6618677652326ad91d80dd768.jpg
30562559	1921	USA	Modern Priscilla Magazine Cover	e3ab704018185607ad9f4edf9a764022.jpg
30562556	1924	USA	McCall's Magazine Cover	d42e53512e91309d2bf5caad760af986.jpg
30562555	1916	USA	McCall's Magazine Cover	0bc4b4cfdeacefa86f3cfc8c850867f7.jpg
30562552	1912	USA	McCall's Magazine Cover	540321004cce2b74c34e8d0d8ac1ed6b.jpg
30562549	1914	USA	The Ladies' Home Journal...	8243f8dfc5d1c64df94c0e73184616bc.jpg
30562541	1929	USA	Film Fun Magazine Cover	0c03f4c7d41151ef7a20e4e96ffd1e86.jpg
30562534	1937	USA	Breezy Stories Magazine Cover	5ab10a94fdf56a116c7508a2867747f8.jpg
30562523	1917	USA	Womans Home Companion Magazine...	f3538dfaf8394a69d9e98bf277d7b132.jpg
30562522	1917	USA	Womans Home Companion Magazine...	0387bfc418c110d5cf8dac1208250133.jpg
30562521	1911	USA	Womans Home Companion Magazine...	6e0148b53c50e9acc09fdd67d8690309.jpg
30562520	1913	USA	Vogue Magazine Cover	c4cced022ff32fb2f1a7599580559838.jpg
30562516	1912	USA	Philadelphia Press Magazine Cover	a2a629791d56e4a4c8df4ca8999bf3a0.jpg
30562512	1930s	USA	Night Life Tales Magazine Cover	0f93251c3d79d34391d7b5fa8e41bb19.jpg
30562511	1930	USA	The Modern Priscilla Magazine...	9720795bacd643f0931782e50c5ee9d3.jpg
30562509	1927	USA	The Modern Priscilla Magazine...	28f48643bef28c0e10164a73e9eb3af8.jpg
30562504	1924	USA	McCall's Magazine Cover	cb15852251eb249fa7fd6751d76b88d6.jpg
30562491	1936	USA	Film Fun Magazine Cover	498a8b1bdc65519e97c154d5f2901c69.jpg
30562484	1929	USA	Delineator Magazine Cover	e4961459781ca36645daea634d66817e.jpg
30562474	1943	USA	Womans Home Companion Magazine...	50325b80a4123e98b0d5ee9bcb05bf8d.jpg
30562473	1938	USA	Womans Home Companion Magazine...	9f33dffe70681378245db1416e6c20ab.jpg
30562472	1937	USA	Womans Home Companion Magazine...	7073d5678efded645beb0e3b6b3e3be9.jpg
30562471	1933	USA	Womans Home Companion Magazine...	0c0d7fca7542408fe85efd97cf1899b3.jpg
30562470	1910	USA	Womans Home Companion Magazine...	b5fb62c9e71b248b6da244f8832b1c7d.jpg
30562468	1925	USA	Theatre Magazine Magazine Cover	a3da9ac323688a71121914baf205e734.jpg
30562466	1909	USA	The Saturday Evening Post...	33604039682be1c642aa6e360645bd75.jpg
30562461	1934	USA	Night Life Tales Magazine Cover	a969c9989a79b3e00e4b26f0f420275e.jpg
30562459	1928	USA	Modern Priscilla Magazine Cover	d30308349c65b147f78c3f54622322d0.jpg
30562458	1918	USA	The Modern Priscilla Magazine...	28c46479cc0748667c59da1851614c66.jpg
30562456	1925	USA	McCall's Magazine Cover	cd771302d96057310adc294545b878fd.jpg
30562455	1923	USA	McCall's Magazine Cover	11dda45b6e0c4919b8e0981f8cbd709a.jpg
30562454	1926	USA	Liberty Magazine Cover	2b18242a8989d16ee1e0b7a51736ce12.jpg
30562451	1915	USA	Ladies' Home Journal Magazine...	5ccda1d949443783a544ad6cb689dc30.jpg
30562450	1915	USA	Ladies' Home Journal Magazine...	b4b3d47953d6d8b5518be210c6b37da4.jpg
30562444	1940s	USA	Film Fun Magazine Cover	e83f952cef51d7096b95b3a55bb165e7.jpg
30562441	1933	USA	Film Fun Magazine Cover	1756b897eb214b0bbc73489834c0e0b4.jpg
30562438	1925	USA	Film Fun Magazine Cover	fafea1fa727e4c944b763bc4cab48b56.jpg
30562432	1928	USA	The Dance Magazine Cover	2c8d84a75380648980c0e111be03f860.jpg
30562430	1920	USA	The American Woman Magazine Cover	0ba791b88206fb7c4bad6a48c33097d9.jpg
30562424	1917	USA	Womans Home Companion Magazine...	b81c50c92c882c1e87c85ab7310e2319.jpg
30562422	1910s	USA	Kansas City Journal Magazine Cover	efd7204cbe99b699c4612bc10a8b55e0.jpg
30562421	1919	USA	Minneapolis Journal Magazine Cover	4122e6c2bc2b4e23d9ee0f9e88edb816.jpg
30562418	1925	USA	Modern Priscilla Magazine Cover	7707b7334a088b04147ddcb0cc0fdd2b.jpg
30562417	1924	USA	McCall's Magazine Cover	4ee8b8994bcfac26f12f0bbc8aa0c7ff.jpg
30562416	1925	USA	Liberty Magazine Cover	019fc316ac1565008aac7f6d562983de.jpg
30562415	1925	USA	Liberty Magazine Cover	7abdbf86ed8ee78cf8626d09bc83daa8.jpg
30562414	1924	USA	Liberty Magazine Cover	2c469ff54786571d3b2e67c490fc74dd.jpg
30562411	1921	USA	Ladies' Home Journal Magazine...	075f80a79391dae593457ef79ea9a4fa.jpg
30562407	1920s	USA	Film Fun Magazine Cover	682f96456d6816c7141439dc9addd3ec.jpg
30562404	1920s	USA	Film Fun Magazine Cover	b25428d2aa7f9489fbe65d6b6701588e.jpg
30562402	1927	USA	Film Fun Magazine Cover	b636dd8d46d9b3d6a9bcb372a313c2c5.jpg
30562401	1926	USA	Film Fun Magazine Cover	fab0af6aa0fbec8123c8d4577a1531ad.jpg
30562399	1926	USA	Film Fun Magazine Cover	e71730017652b85f0182ed0cff5db742.jpg
30562396	1925	USA	Film Fun Magazine Cover	ac781de289da1df70d8ca1249d40f391.jpg
30562395	1925	USA	Film Fun Magazine Cover	280be7adb6b7acfdf92143c8094d5f85.jpg
30562394	1924	USA	Film Fun Magazine Cover	5ae45fc6e93e6354869b6ac0227a4b42.jpg
30562378	1940s	USA	Cosmopolitan Magazine Cover	cc624997799d9b161a07c7514e4f2593.jpg
30562364	1960s	USA	Breck Magazine Advert	e4bceffad94a880acf04cf2012b93f8e.jpg
30562277	1980	USA	Levi's Magazine Advert	a711842ccb5f7b17cd41c66aee05ad3e.jpg
30562276	1984	USA	Ray-Ban Magazine Advert	489b8979a92e502985df0b3890964fad.jpg
30562273	1987	USA	Gap Magazine Advert	77f68149baf6de04d940abcaec3c23c0.jpg
30562272	1980s	USA	Gap Magazine Advert	1859d424bf930aa1f2c066149a3a01e6.jpg
30562271	1980s	USA	Maidenform Magazine Advert	a59aa1421248b854e843dada06941183.jpg
30562250	1980	USA	Nina Ricci Magazine Advert	b5b4196511698b2b0578434026dd4fbb.jpg
30562219	1980s	USA	Saint Germain Magazine Advert	3ae5941115adaa106eb5a4c4244a1c31.jpg
30562215	1980s	USA	Maidenform Magazine Advert	e4a8833e5ba599939497da967588e745.jpg
30562084	1916	USA	Adventure Magazine Cover	cbd5b6424a61771969d2b24736d161ca.jpg
30562035	1950s	USA	Children Playing Magazine Advert	5614ff5dce551eb25c7356d2c638a80f.jpg
30562021	1940s	USA	United States Rubber Company...	3a87f60d030ca3322e2862fa23b069b9.jpg
30561999	1960s	USA	Maidenform Magazine Advert	2845ee883bc89f3a7279507e92a1035f.jpg
30561977	1950s	USA	Du Pont Magazine Advert	2ec01ee1e7aec5c8f5f6c68990aa3532.jpg
30561976	1950s	USA	Womans Home Companion Magazine...	4e3123dc4e9745ae3a40e26b10a7bb42.jpg
30561951	1950s	USA	Magazine Advert	09d6cef851f10e53c078386e16046aec.jpg
30561950	1950s	USA	Woman with Flowers Magazine Plate	3aff8bbf1c415f250c3b375a2e02ad28.jpg
30561940	1956	USA	Carol Singers Magazine Advert	66dafdec3f688dad60b244ccc0940486.jpg
30561939	1956	USA	Carol Singers Magazine Plate	3ed8e7cc91aa4229e4ccd9233e330586.jpg
30561937	1952	USA	Breck Magazine Advert	b5e5699c803a33fc62fc48969434e079.jpg
30561934	1952	USA	Breck Magazine Advert	2185a5ce4d6cacedc51b56b892a87459.jpg
30561928	1952	USA	Womans Home Companion Magazine...	e6e04e20dd39a3d1292019a3004625da.jpg
30561925	1952	USA	Fashion Frocks Magazine Advert	44dedce9aa6c5aba39370555b5cd450f.jpg
30561900	1953	USA	American Airlines Magazine...	239173737d054eb639a992eba6f79d43.jpg
30561620	1942	USA	Burlesk Magazine Cover	164f5c4198f2a0123036b23c85077459.jpg
30561616	1936	USA	Movie Humour Magazine Cover	0b8d00863100f4918d0e10434933f088.jpg
30561615	1939	USA	Silk Stocking Stories Magazine...	c89f15891966a5327f7ea28bef67f8ac.jpg
30561613	1937	USA	The Stocking Parade Magazine Cover	b5442998de2fd5f11a72dac48cbd7a76.jpg
30561611	1934	USA	Screen Humor Magazine Cover	e310a9b7e48c95bab9cfd5cce4a855df.jpg
30561588	1960	USA	Ray-Ban Magazine Advert (detail)	88cfbd00baf3083dc0612d4a7d394b9b.jpg
30561586	1960s	USA	Fabric-Elle Magazine Advert	cdbfac4621630edb83a8333f73a3cfbb.jpg
30561585	1961	USA	Ship'n Shore Magazine Advert	f3b22778db97398d0691b90b5a79dbe7.jpg
30561565	1960s	USA	Mary Quant Magazine Advert	7c5bd4e53cb55031d865d54fbe2addc0.jpg
30561562	1960s	USA	Foster Grant Magazine Advert	30eacf38cbcafe6f8f4e9b0bc1de8ef1.jpg
30561561	1960s	USA	American Optical Magazine Advert	9b1392ddbd5cfb66dcfb0007f60ea32d.jpg
30561559	1960	USA	Ray-Ban Magazine Advert	d145682dc9588a729da8bd7003471156.jpg
30561558	1960s	USA	Bartex Magazine Advert	5f8be16fd9f283447a97c4c79fa27686.jpg
30561027	1926	USA	Collier's Magazine Cover	c3bfae7d89db8769ce627d468c5ebb1c.jpg
30561022	1927	USA	Collier's Magazine Cover	193a1b0ad8ae2769d6dbad2182c5712f.jpg
30561008	1930s	USA	Community Cutlery Magazine Advert...	6cb6b2ea053bc87646b0f23dc0a6c6ec.jpg
30560963	1966	USA	Lucky Strike Magazine Advert	2fe0fafb02f5b0c4a13361f3a236bbbb.jpg
30560880	1946	USA	Liberty Magazine Cover	5b7b087eb42a65a56f26be553880fd92.jpg
30560846	1951	USA	McCall's Magazine Cover	6c3d47b2987e9a96a2e644004aeeaab5.jpg
30560845	1950s	USA	Pacific Mills Magazine Advert...	e9a8b45397ebf1eb4e7f38105249ad7e.jpg
30560722	1935	USA	Lucky Strike Magazine Advert	6d356edeb477b1763e7e91ce7a861af6.jpg
30560702	1938	USA	Old Gold Magazine Advert	9d637fbffa60dbb314ae193d99ea023b.jpg
30560516	1991	USA	Fred Hayman Magazine Advert	3e926dd75b2d317c2321ca33f34c9962.jpg
30560515	1990	USA	Fred Hayman Magazine Advert	b354917e13867354a4469895cbfd854a.jpg
30560488	1937	USA	Belle-Sharmeer Magazine Advert	ffe331eca35438a2304405dae39d47f0.jpg
30560487	1937	USA	Belle-Sharmeer Magazine Advert	adfc4b485cf547743b692e0491d1569c.jpg
30560486	1930	USA	Macy's Magazine Advert	22fd576889fd79363102e9ccd55250da.jpg
30560485	1930	USA	Ladies Home Journal Magazine Plate	713624215a1915ab3df81397683806ee.jpg
30560464	1930s	USA	Hockanum Woolens Magazine Advert	73a670baeb890b4559bc9391e6e8a32c.jpg
30560451	1935	USA	Forstmann Woolens Magazine Advert	e3c78cfd410dd88dc9c7a890afd18e3c.jpg
30560448	1931	USA	General Motors Magazine Advert	2f452fe8170d551137b8c9451585d017.jpg
30560444	1930	USA	Ladies Home Journal Magazine Plate	88e4db2a4485651d68a77b924197a546.jpg
30560443	1931	USA	Ladies Home Journal Magazine Plate	fb32af9a0887a2859adc2903131daebf.jpg
30560440	1931	USA	Womens Fashion Magazine Plate	ecd2be918488d6b63f31a3f8856ce2bc.jpg
30560439	1930	USA	Womens Fashion Magazine Plate	b567979a275af018dc2c6d9a405b298e.jpg
30560423	1939	USA	Old Gold Magazine Advert	666c1222bf39c4342a7ff881e04f345c.jpg
30560411	1930s	USA	Skol  Magazine Advert	c54fac32496ac58c82fb9d2ca4bdb1e7.jpg
30560389	1937	USA	Hockanum Woolens Magazine Advert	9d61de5b5996449e39b2bc47ef4c4e5d.jpg
30560300	1930s	USA	Hockanum Woolens Magazine Advert	331b454fa0aa65b0339dc8a95c929e21.jpg
30560298	1936	USA	Forstmann Woolen Company...	6b293fac4e0f92b4bd39920ccbd4c37e.jpg
30560297	1931	USA	Forstmann Woolen Company...	6e02787837d0d37bf8ba9a5e72e98749.jpg
30509811	1920s	USA	Gossard Magazine Advert	d06a157315c2e5960c935d29e32d8a52.jpg
30509307	1910s	USA	Magazine Advert	07bc1c017c2567c833fbed2d0c81c2e3.jpg
30509243	1950s	USA	Womens Story Magazine Plate	ab4d107819a927d6778aa9ea264171aa.jpg
30507760	1910s	USA	The Delineator Magazine Cover	a44f83a213da734b2840931bcc592bf1.jpg
30507603	1960s	USA	Time Magazine Cover	5d8052fad473f6e70fb76cb791d90d66.jpg
30507088	1950s	USA	Romance Magazine Plate	d3218cd808dd1a76d47802501d75bdbb.jpg
30506824	1970s	USA	Sanitary Protection Humour...	2e4e4bfc41feb0f24993795554effd23.jpg
30506286	1910s	USA	The Delineator Magazine Cover	a94bad9373d5b525ae472be83e0a8933.jpg
30506262	1910s	USA	Magazine Advert	c2db070c53f55568ad9902e410da6874.jpg
30506261	1920s	USA	Mc Callum Magazine Advert	ae9c6fb14127e3a0b3d4ba6907df7819.jpg
30504967	1959	USA	The Saturday Evening Post...	3fb860cd2c3ae728ccdc81e33b9f1285.jpg
30504663	1941	USA	The Saturday Evening Post...	e738d0920663da01e77938ea61711604.jpg
30504396	1910s	USA	Djer-Kiss Magazine Advert	d1bf960dc241bf9b7c3f33126aeca845.jpg
30504385	1910s	USA	Colgate's Magazine Advert	514bf29bc985d0651af6975f247153ab.jpg
30504036	1940s	USA	Heiress Magazine Cover	e163221e23866d8faec508a1d48e84ad.jpg
30503476	1910s	USA	Vode Shoes Magazine Advert	0edd958db485d39b44523db68a8d28b8.jpg
30503470	1910s	USA	Hamilton Shoes Magazine Advert	d8f2a5be85a78d19fc82e48641bbfba3.jpg
30503339	1940s	USA	Sy-Metra Stockings Magazine Advert	cc28c2ce90f1b77f30179eafd9ed19f7.jpg
30503336	1940s	USA	Bauer and Black Magazine Advert	6c1fe40710c89d364eb928360bad1838.jpg
